wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.10000000000000001,32,0.80000000000000004,0.5,100,0.043323040008544922,1,0.020586113519937187,0.48278123089556979,0.017191222076205777,0.48278123089556979,0.21623221531666176,0.81129816203759542,0.67712256328788656,0.0077719504644440957,0.15831670329274014,0.007185885194616836,0.15831670329274017,0.078310689153571436,0.31663340658548139,1,-1
