wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.10000000000000001,64,0.80000000000000004,0.5,100,0.17789888381958008,1,0.031072583673852353,0.48697013722149041,0.018338889924875729,0.48697013722149041,0.21791797663856366,0.81723171653254401,0.67742906963220806,0.011535117631270471,0.15986482715848849,0.0074572720485849642,0.15986482715848779,0.079053629069089471,0.31972965431697553,0.9999999999999889,-1
