wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,64,0.58999999999999997,5,250,0.2846531867980957,1,0.3750136502222538,15.144642085844051,0.27746343245174121,15.144642085844023,3.63595723977972,15.414965086273137,0.67742906963220806,0.056225027004659554,0.67701973960928929,0.097578652449521075,0.6770197396092873,0.64464834039715957,1.3330463532201011,0.9999999999999889,-1
