wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.29999999999999999,96,0.58999999999999997,1.5,100,0.39800596237182617,1,0.10715594057179868,1.7480302237142877,0.10257046636446622,1.7480302237142877,0.82375715600392074,2.2573173667750348,0.6774599273617119,0.03630004738492873,0.34819521424293842,0.042033501107714553,0.34819521424293776,0.23003463504108401,0.69610494594014993,0.9999999999999889,-1
