wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,64,0.80000000000000004,5,250,0.28553199768066406,1,0.19092415486058242,7.3876302857775835,0.13534801583011763,7.3876302857775693,3.63595723977972,7.519495164035674,0.67742906963220806,0.031241299494496756,0.33025353151672759,0.047599342658302873,0.33025353151672582,0.64464834039715957,0.65026651376590316,0.9999999999999889,-1
