wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,32,0.58999999999999997,5,150,0.052484989166259766,1,0.21214811466933883,7.5897834097665404,0.23914837033850478,7.5897834097665458,2.9710125868179356,7.8548099286026769,0.67712256328788656,0.03836920495652104,0.54686285153656422,0.080319795047656614,0.54686285153656355,0.61124864540537727,1.0778028140493274,1,-1
