wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.5,64,0.58999999999999997,2.5,150,0.21467995643615723,1,0.11734387870991626,3.5667285982766339,0.14760651061117253,3.5667285982766339,1.6770346940014083,3.9737217946305119,0.67742906963220806,0.025113307721540655,0.39772565683498629,0.061024942053491446,0.39772565683498723,0.36595746036448784,0.7933963710639822,0.9999999999999889,-1
