wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.10000000000000001,96,0.80000000000000004,0.5,100,0.38868188858032227,1,0.1110969743297006,0.48775880646672343,0.018484530550487509,0.48775880646672343,0.21823504687928139,0.81834526093246907,0.6774599273617119,0.043118997959172102,0.16042667587779411,0.0075314680955767587,0.16042667587779405,0.079325696688557421,0.32085335175558499,1,-1
