wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,128,0.80000000000000004,5,450,1.6469590663909912,1,0.31233253929477867,13.973726646527576,0.1448442670291632,13.973726646526734,4.2608279270800775,14.106468690846114,0.67746744110843349,0.044209535309731512,0.38794998474390485,0.052640246773134017,0.38794998474390335,0.66392008364753896,0.76397134323469418,0.99999999999998201,-1
