wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.5,128,0.90000000000000002,2.5,250,1.1126120090484619,1,0.091380242134148096,0.94805376652926576,0.037507849416034689,0.9480537665292621,1.7475060441905592,1.0475836211894143,0.67746744110843349,0.02943782628703738,0.099883285736861754,0.015493352215642988,0.099883285736861616,0.37165414093500043,0.19922470303547801,0.9999999999999889,-1
