wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.10000000000000001,128,0.80000000000000004,0.5,100,0.7251279354095459,1,0.012671312095933567,0.4880358631687719,0.01861527572424574,0.4880358631687719,0.21834640867000232,0.81873615896527929,0.67746744110843349,0.0046692334350599326,0.16066005877121275,0.0075649772499656303,0.16066005877121303,0.079438269596661545,0.32132011754242806,1,-1
