wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,64,0.90000000000000002,5,250,0.28455400466918945,1,0.094418565355798109,3.6938151428887918,0.067674007915058815,3.6938151428887847,3.63595723977972,3.759747582017837,0.67742906963220806,0.015067650711440794,0.1651267657583638,0.023799671329151437,0.16512676575836291,0.64464834039715957,0.32513325688295158,0.9999999999999889,-1
