wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.29999999999999999,32,0.58999999999999997,1.5,100,0.043982982635498047,1,0.059279286975267673,1.6559735137443659,0.092420674939562519,1.6559735137443634,0.79375599635065375,2.161454324878489,0.67712256328788656,0.017136639812398591,0.33512381538776687,0.038221368975869217,0.33512381538776692,0.22304146027511582,0.6701039416814385,0.9999999999999889,-1
