wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.10000000000000001,32,0.90000000000000002,0.5,100,0.0429229736328125,1,0.026691540520757766,0.2413906154477849,0.0085956110381028884,0.2413906154477849,0.21623221531666176,0.40564908101879771,0.67712256328788656,0.010411209384561073,0.07915835164637007,0.003592942597308418,0.079158351646370084,0.078310689153571436,0.1583167032927407,1,-1
