wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.29999999999999999,96,0.80000000000000004,1.5,100,0.40264511108398438,1,0.12533074077783019,0.85269767010453024,0.050034373836324961,0.85269767010453024,0.82375715600392074,1.1011304228170895,0.6774599273617119,0.045920931129737323,0.1698513240209415,0.020504146881812384,0.16985132402094197,0.23003463504108401,0.33956338826348803,0.9999999999999889,-1
