wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
0.29999999999999999,64,0.90000000000000002,1.5,100,0.17908811569213867,1,0.055848035395711378,0.42207018762099718,0.02438766196233657,0.42207018762099657,0.81810908099970769,0.54614021542663416,0.67742906963220806,0.020015481437832626,0.084141598705525469,0.010035502799547001,0.0841415987055254,0.22832696368537642,0.16826274822625764,0.9999999999999889,-1
