wi,n,beta,max_time,steps,walltime_s,max_u,max_p,max_tauxx,max_tauxy,max_tauyy,max_psixx,max_N1,avg_u,avg_p,avg_tauxx,avg_tauxy,avg_tauyy,avg_psixx,avg_N1,min_det_C,first_nonfinite_step
1,128,0.90000000000000002,5,450,1.6569559574127197,1,0.15914563535275134,6.9868633232637878,0.072422133514581599,6.9868633232633668,4.2608279270800775,7.0532343454230571,0.67746744110843349,0.02374132057691776,0.19397499237195243,0.026320123386567008,0.19397499237195168,0.66392008364753896,0.38198567161734709,0.99999999999998201,-1
