timestamp,backend,FT,R,Wi,Re_R,beta,bsd_fraction,L_up,L_down,embedded_gradient,embedded_advection,embedded_force,embedded_drag,embedded_geometry,advection_scheme,u_mean,nu_total,nu_s,nu_p,lambda,max_steps,avg_window,polymer_substeps_used,completed_steps,Cd_kraken,Cd_s,Cd_p,Cd_bsd,min_det_C,min_c_eig,u_max_abs,tau_xx_max_abs,tau_xy_max_abs,tau_yy_max_abs,trace_C_max,trace_C_mean,N1_max_abs,N1_mean_abs,first_nonfinite_step,first_nonfinite_field,nan_flag,walltime_s,MLUPS
2026-05-19T11:40:08.110,metal,Float32,20,1,1,0.59,1,15,15,0,0,0,0,qwall,muscl_superbee,0.005,0.1,0.059,0.04100000000000001,4000,10000,2000,15,10000,108.7055610590361,115.9561314725772,9.300876826076514,16.55144723961762,0.9932723096107929,0.2760772705078125,0.01424539350406928,0.001322498312219977,0.0002826850104611367,0.0003476454003248364,131.3653910160065,4.364473122126396,0.001319001421734356,2.247227050214705e-05,0,none,false,40.95164799690247,11.72114001459249
