timestamp,backend,FT,R,Wi,Re_R,beta,bsd_fraction,L_up,L_down,embedded_gradient,embedded_advection,embedded_force,embedded_drag,embedded_geometry,advection_scheme,u_mean,nu_total,nu_s,nu_p,lambda,max_steps,avg_window,polymer_substeps_used,completed_steps,Cd_kraken,Cd_s,Cd_p,Cd_bsd,min_det_C,min_c_eig,u_max_abs,tau_xx_max_abs,tau_xy_max_abs,tau_yy_max_abs,trace_C_max,trace_C_mean,N1_max_abs,N1_mean_abs,first_nonfinite_step,first_nonfinite_field,nan_flag,walltime_s,MLUPS
2026-05-19T11:38:22.400,metal,Float32,20,0.1,1,0.59,1,4,8,0,0,0,0,qwall,rusanov,0.005,0.1,0.059,0.04100000000000001,400,2000,400,2,2000,131.1813017788016,131.2270074141177,15.30698589520576,15.35269153052183,0.9733835755017297,0.5720378160476685,0.01199679698430871,0.0003124182403553277,0.0001701282599242404,0.0001171075127786025,4.798615157604218,2.079717495306207,0.0003509949783619959,1.425677125340376e-05,0,none,false,16.85640406608582,2.278065941552668
