timestamp,backend,FT,R,Wi,Re_R,beta,bsd_fraction,L_up,L_down,embedded_gradient,embedded_advection,embedded_force,embedded_drag,embedded_geometry,advection_scheme,u_mean,nu_total,nu_s,nu_p,lambda,max_steps,avg_window,polymer_substeps_used,completed_steps,Cd_kraken,Cd_s,Cd_p,Cd_bsd,min_det_C,min_c_eig,u_max_abs,tau_xx_max_abs,tau_xy_max_abs,tau_yy_max_abs,trace_C_max,trace_C_mean,N1_max_abs,N1_mean_abs,first_nonfinite_step,first_nonfinite_field,nan_flag,walltime_s,MLUPS
2026-05-19T11:38:52.528,metal,Float32,20,0.1,1,0.59,1,4,8,0,0,0,0,qwall,muscl_superbee,0.005,0.1,0.059,0.04100000000000001,400,2000,400,2,2000,131.1795845353509,131.644160473334,15.0282474541879,15.49282339217094,0.9734070794439356,0.5711507797241211,0.01198985322983112,0.0003152242861688137,0.0001712140801828355,0.0001178576640086249,4.824012160301208,2.080837429207419,0.0003540130564942956,1.441462485620825e-05,0,none,false,16.80345487594604,2.285244331210075
