timestamp,backend,FT,R,Wi,Re_R,beta,bsd_fraction,L_up,L_down,embedded_gradient,embedded_advection,embedded_force,embedded_drag,embedded_geometry,advection_scheme,u_mean,nu_total,nu_s,nu_p,lambda,max_steps,avg_window,polymer_substeps_used,completed_steps,Cd_kraken,Cd_s,Cd_p,Cd_bsd,min_det_C,min_c_eig,u_max_abs,tau_xx_max_abs,tau_xy_max_abs,tau_yy_max_abs,trace_C_max,trace_C_mean,N1_max_abs,N1_mean_abs,first_nonfinite_step,first_nonfinite_field,nan_flag,walltime_s,MLUPS
2026-06-02T21:51:16.140,cuda,Float64,8,0.1,1,0.59,1,15,15,0,0,0,0,qwall,muscl_superbee,0.01875,0.15,0.0885,0.0615,42.66666666666667,5000,1000,2,5000,131.9108192515917,133.7490269972641,14.60679886071915,16.44500660639155,0.9692712865854873,0.5282385642548897,0.05483093401747583,0.004669996657846483,0.001862363416150372,0.001397032368443197,4.829957366839168,2.042634671311038,0.005260875079897448,9.464688880926925e-05,0,none,false,36.77097201347351,1.044302010453506
2026-06-02T21:51:53.510,cuda,Float64,8,0.5,1,0.59,1,15,15,0,0,0,0,qwall,muscl_superbee,0.01875,0.15,0.0885,0.0615,213.3333333333333,5000,1000,8,5000,117.2097819468643,124.8026409081578,9.171812730973821,16.76467169226731,1.000168069873562,0.3357700429469288,0.05508176854606143,0.008938653700668367,0.001813979404536903,0.001807033867207963,33.72008362573741,2.833444611083453,0.00873300204360462,0.0002353942888416102,0,none,false,3.401328086853027,11.28970773164326
2026-06-02T21:51:56.913,cuda,Float64,8,1,1,0.59,1,15,15,0,0,0,0,qwall,muscl_superbee,0.01875,0.15,0.0885,0.0615,426.6666666666667,5000,1000,15,5000,111.5887830591297,122.3609412486934,5.742528879854069,16.5146870694177,0.9911079402985101,0.2794051404913951,0.05499618438038513,0.01196182757046803,0.003378636099129203,0.003688343174365578,87.24714589792855,4.998769344742964,0.01163607825174245,0.0004117462052050001,0,none,false,1.7551429271698,21.87856009078457
