x,y,C
100,26,1.234207810845021e-30
101,26,1.2710732973084319e-30
102,26,1.323908933135833e-30
103,26,1.3949377829238262e-30
104,26,1.4864706808766835e-30
105,26,1.6007346965756512e-30
106,26,1.739557856093177e-30
107,26,1.9038894900365377e-30
108,26,2.093277092499356e-30
109,26,2.3054788356521823e-30
110,26,2.5368620255406247e-30
111,26,2.783711645579933e-30
112,26,3.0415033938431127e-30
113,26,3.307710834457568e-30
114,26,3.590586917896779e-30
115,26,3.903822101451225e-30
116,26,4.267414500996058e-30
117,26,4.846237319220082e-30
118,26,1.06117431862748e-29
119,26,7.996959058653023e-29
120,26,8.946769180465418e-28
121,26,1.1007877445895845e-26
122,26,1.521025149554259e-25
123,26,2.4903079060682494e-24
124,26,5.293333349987669e-23
125,26,1.7539040385629885e-21
126,26,1.4386177958097472e-19
127,26,1.2316358563817325e-16
128,26,9.616988132252642e-14
1,27,1.1187993977957425e-12
2,27,6.304756861385327e-13
3,27,9.141638688561747e-14
4,27,6.090082334816584e-16
5,27,5.304036255053094e-18
6,27,6.26281662870678e-20
7,27,1.028572930716119e-21
8,27,2.2001915599326395e-23
9,27,5.657273942379591e-25
10,27,1.661793933485405e-26
11,27,5.428095191351791e-28
12,27,1.947773384721826e-29
13,27,1.2571594497141097e-30
14,27,8.067099542172583e-31
15,27,5.42311621128349e-31
16,27,3.81283204427767e-31
17,27,2.8602866915828637e-31
18,27,2.3341514141024678e-31
19,27,2.080139588534069e-31
20,27,1.9995162164387944e-31
21,27,2.0328474420889066e-31
22,27,2.1461607639024065e-31
23,27,2.320723366864735e-31
24,27,2.54634684900818e-31
25,27,2.8172974822306985e-31
26,27,3.1298551088643863e-31
27,27,3.4808651656764227e-31
28,27,3.8669362517389864e-31
29,27,4.284111912321356e-31
30,27,4.727891319110901e-31
31,27,5.193460302403665e-31
32,27,5.675991213744095e-31
33,27,6.1709040721841315e-31
34,27,6.674037437965497e-31
35,27,7.18172642244688e-31
36,27,7.690810137396898e-31
37,27,8.198593622654858e-31
38,27,8.702781883281597e-31
39,27,9.201397305045369e-31
40,27,9.692691349429992e-31
41,27,1.0175064773928557e-30
42,27,1.0647010374212744e-30
43,27,1.1107082687193088e-30
44,27,1.155388239941166e-30
45,27,1.1986029071965964e-30
46,27,1.2402095990767954e-30
47,27,1.2800501617944991e-30
48,27,1.3179386640592917e-30
49,27,1.3536535130628636e-30
50,27,1.3869403050711304e-30
51,27,1.4175290879315725e-30
52,27,1.4451651801083696e-30
53,27,1.4696485371281046e-30
54,27,1.4908745607774385e-30
55,27,1.508869101377977e-30
56,27,1.523810707221277e-30
57,27,1.536032939337245e-30
58,27,1.5459998659275169e-30
59,27,1.5542511347213617e-30
60,27,1.561320669085689e-30
61,27,1.5676433809635249e-30
62,27,1.5734727656671104e-30
63,27,1.5788335302486412e-30
64,27,1.583524895913983e-30
65,27,1.587630611982059e-30
66,27,1.5911754248154002e-30
67,27,1.5937438892167785e-30
68,27,1.594997650930943e-30
69,27,1.594737588643051e-30
70,27,1.5929500964155272e-30
71,27,1.5898379370855285e-30
72,27,1.585838984574272e-30
73,27,1.5816351974567348e-30
74,27,1.578148358582689e-30
75,27,1.5765100624898417e-30
76,27,1.577985750307322e-30
77,27,1.5838313849868924e-30
78,27,1.5950691948324402e-30
79,27,1.6121807817029257e-30
80,27,1.634705192713166e-30
81,27,1.660734401719118e-30
82,27,1.6865351213504067e-30
83,27,1.7069298459383972e-30
84,27,1.716904464285708e-30
85,27,1.7138252872785417e-30
86,27,1.6985705721895992e-30
87,27,1.6743095815954825e-30
88,27,1.643913040432388e-30
89,27,1.6085504300791113e-30
90,27,1.5684892333409083e-30
91,27,1.52457972345276e-30
92,27,1.478783920031515e-30
93,27,1.433704655050638e-30
94,27,1.3919016483437575e-30
95,27,1.3554907085599336e-30
96,27,1.3260775333290553e-30
97,27,1.3049039933203079e-30
98,27,1.29307422929886e-30
99,27,1.291762135428266e-30
100,27,1.302345793511184e-30
101,27,1.3264572266299868e-30
102,27,1.3659679490441262e-30
103,27,1.422938841924641e-30
104,27,1.499538474053449e-30
105,27,1.5978917908067193e-30
106,27,1.7197969127560757e-30
107,27,1.866271489351612e-30
108,27,2.036986414652149e-30
109,27,2.2297401433557066e-30
110,27,2.4404233017213666e-30
111,27,2.663722411534939e-30
112,27,2.8938858538721856e-30
113,27,3.129472234819312e-30
114,27,3.379939432073614e-30
115,27,3.659150883803589e-30
116,27,3.989761931042344e-30
117,27,4.357695017641779e-30
118,27,5.251407233831674e-30
119,27,2.740314648396053e-29
120,27,3.1167402716807233e-28
121,27,4.142993232399754e-27
122,27,6.245525797365909e-26
123,27,1.112704026863127e-24
124,27,2.5893592134969865e-23
125,27,9.52540925003185e-22
126,27,9.04512499374758e-20
127,27,7.873019951360502e-17
128,27,3.7108895016194585e-14
1,28,1.0192170109028577e-12
2,28,5.446667079301881e-13
3,28,6.14308847112976e-14
4,28,3.540767334045182e-16
5,28,2.5708611757871573e-18
6,28,2.8365747039977456e-20
7,28,4.5275028947776e-22
8,28,9.220072945660502e-24
9,28,2.1980171526642034e-25
10,28,5.891771757765097e-27
11,28,1.7413805923430913e-28
12,28,5.8671098468218324e-30
13,28,9.186348551825943e-31
14,28,6.341712030154218e-31
15,28,4.512570532765421e-31
16,28,3.392660911942036e-31
17,28,2.7704050529110105e-31
18,28,2.474734973668439e-31
19,28,2.387449522943887e-31
20,28,2.4360013188286957e-31
21,28,2.579322154329571e-31
22,28,2.7954826818991785e-31
23,28,3.073281624366491e-31
24,28,3.407078718414931e-31
25,28,3.793670668641917e-31
26,28,4.230339725759303e-31
27,28,4.713646133165231e-31
28,28,5.238824538823431e-31
29,28,5.799732119758815e-31
30,28,6.389233989267149e-31
31,28,6.999819916012504e-31
32,28,7.62422370046676e-31
33,28,8.255881195769304e-31
34,28,8.889169978768349e-31
35,28,9.519461856875243e-31
36,28,1.0143055212656259e-30
37,28,1.0757045148880125e-30
38,28,1.1359164325992016e-30
39,28,1.194761106520267e-30
40,28,1.2520882739787588e-30
41,28,1.3077643359226493e-30
42,28,1.3616654391732017e-30
43,28,1.4136773724754636e-30
44,28,1.4636986205190828e-30
45,28,1.511639338819637e-30
46,28,1.5574089653333934e-30
47,28,1.6008904410679506e-30
48,28,1.6419077990344436e-30
49,28,1.680201214153742e-30
50,28,1.7154247193890347e-30
51,28,1.7471755565175317e-30
52,28,1.7750534384684193e-30
53,28,1.7987378875482846e-30
54,28,1.8180668237141593e-30
55,28,1.8331005522274784e-30
56,28,1.844158639682638e-30
57,28,1.8518192427909114e-30
58,28,1.8568722634660307e-30
59,28,1.8602232577729665e-30
60,28,1.8627559836115405e-30
61,28,1.865175727065085e-30
62,28,1.867868891136433e-30
63,28,1.8708197490116087e-30
64,28,1.8736139507486895e-30
65,28,1.8760498700606668e-30
66,28,1.8778272157907738e-30
67,28,1.878154640485181e-30
68,28,1.8763708796695237e-30
69,28,1.8720487806020874e-30
70,28,1.8650683238344446e-30
71,28,1.8556586854271143e-30
72,28,1.8444133315479684e-30
73,28,1.832282960763905e-30
74,28,1.8205482889047278e-30
75,28,1.8107682714764553e-30
76,28,1.804691708092917e-30
77,28,1.8041159451158444e-30
78,28,1.8106815432456933e-30
79,28,1.825586529291618e-30
80,28,1.8492500352763262e-30
81,28,1.8807438733229076e-30
82,28,1.9160570788155102e-30
83,28,1.9451855232514522e-30
84,28,1.9546977273587175e-30
85,28,1.937567520073519e-30
86,28,1.901869252740359e-30
87,28,1.8634317360337315e-30
88,28,1.8305574446533086e-30
89,28,1.8009293764482578e-30
90,28,1.7667570880108033e-30
91,28,1.7222384829765352e-30
92,28,1.6685519944932135e-30
93,28,1.6112848446723017e-30
94,28,1.5557412408518087e-30
95,28,1.5054068151317015e-30
96,28,1.4624109947286755e-30
97,28,1.4281429778450326e-30
98,28,1.403659653562276e-30
99,28,1.3899681173278559e-30
100,28,1.3882172378335295e-30
101,28,1.3997965652193348e-30
102,28,1.4263519666890558e-30
103,28,1.4697440737855719e-30
104,28,1.5319672020689481e-30
105,28,1.61500938325075e-30
106,28,1.720596880269196e-30
107,28,1.8497670482263857e-30
108,28,2.002278749272279e-30
109,28,2.1759793914544045e-30
110,28,2.3664848516467485e-30
111,28,2.567584036785579e-30
112,28,2.772674238864235e-30
113,28,2.9798477680358358e-30
114,28,3.197697294208809e-30
115,28,3.440196596553895e-30
116,28,3.722227980145544e-30
117,28,4.035207350487486e-30
118,28,4.526228088287179e-30
119,28,1.1170816468653226e-29
120,28,1.096844729273194e-28
121,28,1.5964444971086555e-27
122,28,2.627633645847551e-26
123,28,5.1006661735909275e-25
124,28,1.2966173773893668e-23
125,28,5.298081664072204e-22
126,28,5.790584958535484e-20
127,28,5.115012007148221e-17
128,28,1.788483032508657e-14
1,29,9.278044331614147e-13
2,29,4.691996904528666e-13
3,29,3.9036110978085434e-14
4,29,1.7341827065129304e-16
5,29,1.1970096748550867e-18
6,29,1.3174026746158956e-20
7,29,2.0570747207999153e-22
8,29,3.9300046945476004e-24
9,29,8.565717574765995e-26
10,29,2.0768625386985883e-27
11,29,5.531492675295519e-29
12,29,2.0208104383676726e-30
13,29,7.492019808726821e-31
14,29,5.464703365497169e-31
15,29,4.089601261640976e-31
16,29,3.3154475223400857e-31
17,29,2.9490112460467637e-31
18,29,2.8405818301997844e-31
19,29,2.8976261127727486e-31
20,29,3.0686874874615118e-31
21,29,3.3270780055201073e-31
22,29,3.6599002351096754e-31
23,29,4.061614903331749e-31
24,29,4.530111284076959e-31
25,29,5.063966014975616e-31
26,29,5.660505153094576e-31
27,29,6.3146664443858425e-31
28,29,7.018671238909608e-31
29,29,7.762456533610143e-31
30,29,8.534653344205315e-31
31,29,9.323755370609874e-31
32,29,1.0119138307112385e-30
33,29,1.0911724884852757e-30
34,29,1.16942555091882e-30
35,29,1.2461250017496548e-30
36,29,1.3208790426115306e-30
37,29,1.3934226518017396e-30
38,29,1.4635854374808899e-30
39,29,1.531258907609867e-30
40,29,1.596366414818045e-30
41,29,1.6588420908494894e-30
42,29,1.7186250784283175e-30
43,29,1.7756696253848498e-30
44,29,1.8299619998724764e-30
45,29,1.8815262841327926e-30
46,29,1.9304008427599485e-30
47,29,1.9765806877468896e-30
48,29,2.019942141190166e-30
49,29,2.0601817323570556e-30
50,29,2.0968015871083253e-30
51,29,2.1291601612416693e-30
52,29,2.1565859455458828e-30
53,29,2.1785288012561264e-30
54,29,2.1947097968268562e-30
55,29,2.2052339095653863e-30
56,29,2.2106433198367768e-30
57,29,2.2118990996042224e-30
58,29,2.2102858285660205e-30
59,29,2.207245531320444e-30
60,29,2.20416166032497e-30
61,29,2.202122797860049e-30
62,29,2.201706457580765e-30
63,29,2.2028417829618656e-30
64,29,2.2048111454191746e-30
65,29,2.2069260025615107e-30
66,29,2.208292629361683e-30
67,29,2.2075220918237015e-30
68,29,2.2034451522844996e-30
69,29,2.1952681516431874e-30
70,29,2.1826744003548464e-30
71,29,2.165879048039744e-30
72,29,2.14564464575147e-30
73,29,2.123259828786039e-30
74,29,2.1004801466269653e-30
75,29,2.0794298067268722e-30
76,29,2.062464307978604e-30
77,29,2.051998068211917e-30
78,29,2.0503300842630697e-30
79,29,2.0594923206491432e-30
80,29,2.0811758351368393e-30
81,29,2.115884912339197e-30
82,29,2.166579875369485e-30
83,29,2.230774684807312e-30
84,29,2.241997809772094e-30
85,29,2.1912183638914035e-30
86,29,2.167477670781702e-30
87,29,2.1186018605086492e-30
88,29,2.0506977435220184e-30
89,29,2.0646747354419824e-30
90,29,2.0343615137624713e-30
91,29,1.974261002100689e-30
92,29,1.8990850228556363e-30
93,29,1.8200763542785852e-30
94,29,1.7445348984813905e-30
95,29,1.6762890035856434e-30
96,29,1.617183771571953e-30
97,29,1.5682705096234396e-30
98,29,1.5302995066265885e-30
99,29,1.5039366474901179e-30
100,29,1.4899468881783307e-30
101,29,1.4893398515867114e-30
102,29,1.5034296686851988e-30
103,29,1.5338061793188634e-30
104,29,1.582245070446747e-30
105,29,1.6505640466803494e-30
106,29,1.7403836728781524e-30
107,29,1.852725233712793e-30
108,29,1.9874158256816306e-30
109,29,2.1423845308146408e-30
110,29,2.3131618047727584e-30
111,29,2.4930943512250685e-30
112,29,2.6749742593065658e-30
113,29,2.8557715599195962e-30
114,29,3.042083836148389e-30
115,29,3.247837560112149e-30
116,29,3.487793213076532e-30
117,29,3.768522665849712e-30
118,29,4.104046672116503e-30
119,29,5.668553664436632e-30
120,29,4.035764200687118e-29
121,29,6.287455685835126e-28
122,29,1.125276892008433e-26
123,29,2.3886724385618095e-25
124,29,6.639601865883548e-24
125,29,3.0107608330243073e-22
126,29,3.7537014149018065e-20
127,29,3.377376455020476e-17
128,29,9.269623287649085e-15
1,30,8.434808861381846e-13
2,30,4.0176979285964755e-13
3,30,2.3597104437748587e-14
4,30,8.972382826723367e-17
5,30,5.738740305043451e-19
6,30,6.389955908596492e-21
7,30,9.597490095430856e-23
8,30,1.6848557595371182e-24
9,30,3.3171225829253985e-26
10,30,7.233020146151331e-28
11,30,1.7439016809555154e-29
12,30,1.03693493591861e-30
13,30,6.916958540824388e-31
14,30,5.011015495497895e-31
15,30,3.990776585142831e-31
16,30,3.511446005612987e-31
17,30,3.3611398101481714e-31
18,30,3.4161877463614417e-31
19,30,3.6100935662430997e-31
20,30,3.9093444193560244e-31
21,30,4.297989992169542e-31
22,30,4.76983659550777e-31
23,30,5.324409141550159e-31
24,30,5.963273987632109e-31
25,30,6.686365845295171e-31
26,30,7.489489113968398e-31
27,30,8.363579123745811e-31
28,30,9.295227437478762e-31
29,30,1.0268066257710958e-30
30,30,1.12646345798578e-30
31,30,1.2268169753746475e-30
32,30,1.3263932990434622e-30
33,30,1.4239969487544218e-30
34,30,1.518735409313731e-30
35,30,1.610003791041524e-30
36,30,1.6974443606339133e-30
37,30,1.7808936117052243e-30
38,30,1.860323839633456e-30
39,30,1.9357831325409302e-30
40,30,2.0073414620395876e-30
41,30,2.075057472809265e-30
42,30,2.1389795033596427e-30
43,30,2.199181690148286e-30
44,30,2.255814927252106e-30
45,30,2.3091294940640144e-30
46,30,2.35942686419023e-30
47,30,2.4069347397904572e-30
48,30,2.4516483193008885e-30
49,30,2.4932056069554817e-30
50,30,2.5308511608943573e-30
51,30,2.5635197540188223e-30
52,30,2.5900458469796314e-30
53,30,2.609455167855769e-30
54,30,2.6212481311353404e-30
55,30,2.6255910967232673e-30
56,30,2.623377389237159e-30
57,30,2.616152452111371e-30
58,30,2.6059109151404653e-30
59,30,2.594803916230693e-30
60,30,2.5848251683651934e-30
61,30,2.5775164553123235e-30
62,30,2.5736924118680823e-30
63,30,2.573229317564691e-30
64,30,2.575059307296255e-30
65,30,2.577844798031603e-30
66,30,2.57985414458277e-30
67,30,2.5789886502811367e-30
68,30,2.573503942381013e-30
69,30,2.5621709000264333e-30
70,30,2.5443759967656466e-30
71,30,2.520194989293302e-30
72,30,2.490442685562214e-30
73,30,2.456679829693405e-30
74,30,2.421152589447049e-30
75,30,2.386650500862853e-30
76,30,2.356289523891005e-30
77,30,2.3332527516517075e-30
78,30,2.3205827185509813e-30
79,30,2.3211390787825992e-30
80,30,2.3382321994193506e-30
81,30,2.3747574968140474e-30
82,30,2.4357127494420842e-30
83,30,2.5052355709529e-30
84,30,2.8676362327368835e-30
85,30,3.3775895055191516e-30
86,30,3.6062659868135375e-30
87,30,3.5649474963819946e-30
88,30,3.287653666713746e-30
89,30,2.7084383765916562e-30
90,30,2.41133505178113e-30
91,30,2.328940796618706e-30
92,30,2.1910718236894786e-30
93,30,2.0697897417056716e-30
94,30,1.9622442226242362e-30
95,30,1.8689949118110076e-30
96,30,1.7895816631072528e-30
97,30,1.723587327816614e-30
98,30,1.6709280466096608e-30
99,30,1.631572870257562e-30
100,30,1.6055865214311454e-30
101,30,1.593338868567612e-30
102,30,1.5956309547652413e-30
103,30,1.6136747545911305e-30
104,30,1.648973522845821e-30
105,30,1.703149502854297e-30
106,30,1.777702422079006e-30
107,30,1.8736257037372942e-30
108,30,1.9908181355977532e-30
109,30,2.1273396857973027e-30
110,30,2.2787940069538752e-30
111,30,2.4383936189224662e-30
112,30,2.598532605400092e-30
113,30,2.754983403654884e-30
114,30,2.912112937813515e-30
115,30,3.0834176327071765e-30
116,30,3.2864918697513974e-30
117,30,3.5361454648390646e-30
118,30,3.793783057653552e-30
119,30,4.8761093783635065e-30
120,30,1.7520019694089242e-29
121,30,2.5479508090544355e-28
122,30,4.997609836493757e-27
123,30,1.147758107038925e-25
124,30,3.45909799691755e-24
125,30,1.7448024891699528e-22
126,30,2.4503372531893617e-20
127,30,2.265214568279262e-17
128,30,4.964953034822868e-15
1,31,7.657923243139569e-13
2,31,3.4214403171077494e-13
3,31,1.3105064836388264e-14
4,31,4.1662245101191414e-17
5,31,2.8605990730949334e-19
6,31,3.2384219193065203e-21
7,31,4.539474506527074e-23
8,31,7.187041808698627e-25
9,31,1.2687530553329653e-26
10,31,2.482062219643146e-28
11,31,5.625834163066608e-30
12,31,8.45680931424567e-31
13,31,6.13602807955632e-31
14,31,4.817898852139429e-31
15,31,4.175912736794945e-31
16,31,3.954656690801989e-31
17,31,3.991855254234792e-31
18,31,4.199793545610282e-31
19,31,4.535581729559569e-31
20,31,4.978924219906517e-31
21,31,5.520670617791831e-31
22,31,6.160500093723504e-31
23,31,6.90497456292651e-31
24,31,7.760919948029987e-31
25,31,8.728551502309042e-31
26,31,9.798315116356301e-31
27,31,1.0952554947033493e-30
28,31,1.2168570405875701e-30
29,31,1.3421139566727382e-30
30,31,1.4685190011266025e-30
31,31,1.593805980644057e-30
32,31,1.7160721494327023e-30
33,31,1.833828098497398e-30
34,31,1.9460160077566535e-30
35,31,2.052000494469896e-30
36,31,2.1515240446178338e-30
37,31,2.244629157083173e-30
38,31,2.3315573646284828e-30
39,31,2.4126383093895507e-30
40,31,2.4881906934566752e-30
41,31,2.5584688410386444e-30
42,31,2.6236818658175023e-30
43,31,2.6840883951332564e-30
44,31,2.7401243481300474e-30
45,31,2.7924561176068243e-30
46,31,2.8418673980100566e-30
47,31,2.8889923921549146e-30
48,31,2.9340165312451124e-30
49,31,2.9764768981707666e-30
50,31,3.0151991821508655e-30
51,31,3.0484065027986483e-30
52,31,3.0740749685303512e-30
53,31,3.0904858221645903e-30
54,31,3.0967616627836775e-30
55,31,3.0931798750110928e-30
56,31,3.0812042139259325e-30
57,31,3.063269960228812e-30
58,31,3.0423520350350043e-30
59,31,3.0214099062302087e-30
60,31,3.0029394136998396e-30
61,31,2.988755082188711e-30
62,31,2.979807257084644e-30
63,31,2.9758658558659593e-30
64,31,2.975329674205947e-30
65,31,2.97602586948641e-30
66,31,2.9756340131247543e-30
67,31,2.972176468561743e-30
68,31,2.964188919830072e-30
69,31,2.950345652087361e-30
70,31,2.9294384082683677e-30
71,31,2.900719597761563e-30
72,31,2.8643293426979365e-30
73,31,2.8215667685345198e-30
74,31,2.774910227692093e-30
75,31,2.727799702301127e-30
76,31,2.6842536267999014e-30
77,31,2.6484271159763394e-30
78,31,2.6242835393179817e-30
79,31,2.6154769721421166e-30
80,31,2.6259887326106955e-30
81,31,2.6604649431939943e-30
82,31,2.7446512907044248e-30
83,31,2.953993554292876e-30
84,31,4.904442424773891e-30
85,31,8.999857252500902e-30
86,31,1.0221030831768378e-29
87,31,1.018944432760229e-29
88,31,8.96710103483238e-30
89,31,6.053265014017561e-30
90,31,3.393939464488061e-30
91,31,2.8071889100626328e-30
92,31,2.5465220907331648e-30
93,31,2.3634946428231864e-30
94,31,2.2102493318821444e-30
95,31,2.083087082153931e-30
96,31,1.9781373030368827e-30
97,31,1.8921812763572995e-30
98,31,1.8235409286417436e-30
99,31,1.7709822507221175e-30
100,31,1.7334360668971134e-30
101,31,1.7102883126289876e-30
102,31,1.701595591269699e-30
103,31,1.70806519828203e-30
104,31,1.7308771772711896e-30
105,31,1.7714499746227972e-30
106,31,1.8311705255866475e-30
107,31,1.911017200523714e-30
108,31,2.010983995840709e-30
109,31,2.1293180253948173e-30
110,31,2.2618235149695463e-30
111,31,2.4017947986399054e-30
112,31,2.5414190809735235e-30
113,31,2.675471401649799e-30
114,31,2.806349786341773e-30
115,31,2.946687565581369e-30
116,31,3.11632778743994e-30
117,31,3.3323267205095806e-30
118,31,3.5482042229319e-30
119,31,4.412285572780905e-30
120,31,1.0613409775318026e-29
121,31,1.1402125761694189e-28
122,31,2.3654152443285304e-27
123,31,5.674022370939267e-26
124,31,1.838165869297346e-24
125,31,1.0308282647021476e-22
126,31,1.6035123721913047e-20
127,31,1.5417297001180816e-17
128,31,2.7427969837582036e-15
1,32,6.947815765924183e-13
2,32,2.897168331644893e-13
3,32,6.52312782173001e-15
4,32,2.031955644882503e-17
5,32,1.5369247397103855e-19
6,32,1.7013288683032755e-21
7,32,2.1446266246870913e-23
8,32,3.0309915002352e-25
9,32,4.78393255134034e-27
10,32,8.386663896751418e-29
11,32,2.087512787283637e-30
12,32,7.65304634116682e-31
13,32,5.8915354005636e-31
14,32,4.976103999011998e-31
15,32,4.63307389721867e-31
16,32,4.627630042599742e-31
17,32,4.835753115620019e-31
18,32,5.199370481424664e-31
19,32,5.693102423936546e-31
20,32,6.304073928628484e-31
21,32,7.026060821953852e-31
22,32,7.867755778277123e-31
23,32,8.849685093867421e-31
24,32,9.9850697310464e-31
25,32,1.1270158787222453e-30
26,32,1.2680849983175945e-30
27,32,1.4182543366485315e-30
28,32,1.5741019593521159e-30
29,32,1.732219122523913e-30
30,32,1.8893000718334425e-30
31,32,2.0424884715258654e-30
32,32,2.189496382845814e-30
33,32,2.3285568012871012e-30
34,32,2.458418598210511e-30
35,32,2.5783965674273166e-30
36,32,2.6883805024719036e-30
37,32,2.788746438079159e-30
38,32,2.880183357272228e-30
39,32,2.963482101748102e-30
40,32,3.039348769832018e-30
41,32,3.1083161816695003e-30
42,32,3.170800334708938e-30
43,32,3.2273196102635406e-30
44,32,3.2787922953059714e-30
45,32,3.326620493670253e-30
46,32,3.3723931296123685e-30
47,32,3.417323218347944e-30
48,32,3.461776411800065e-30
49,32,3.505102778178461e-30
50,32,3.545529149948215e-30
51,32,3.580177638974536e-30
52,32,3.605627170698827e-30
53,32,3.6189249198807394e-30
54,32,3.618599771878474e-30
55,32,3.6051854407623815e-30
56,32,3.581117717052921e-30
57,32,3.55022946401058e-30
58,32,3.516904427153192e-30
59,32,3.48493094191654e-30
60,32,3.456684105264188e-30
61,32,3.433368597145608e-30
62,32,3.4156697734960584e-30
63,32,3.403350123876663e-30
64,32,3.394090522481739e-30
65,32,3.381232165587801e-30
66,32,3.356095713081942e-30
67,32,3.3085983614539054e-30
68,32,3.265802530714584e-30
69,32,3.226932037567878e-30
70,32,3.187296924032793e-30
71,32,3.1430798329691853e-30
72,32,3.092476255381676e-30
73,32,3.036207726059542e-30
74,32,2.9769599266532625e-30
75,32,2.930190875800336e-30
76,32,2.9301500733237018e-30
77,32,2.915283457330819e-30
78,32,2.9017968308840266e-30
79,32,2.900206102096355e-30
80,32,2.915792121147293e-30
81,32,2.9583200120051802e-30
82,32,3.0660638060892425e-30
83,32,4.257069097071609e-30
84,32,1.3170601004785123e-29
85,32,2.9828311212974086e-29
86,32,3.508270723479526e-29
87,32,3.436250207359751e-29
88,32,2.92367182487171e-29
89,32,1.8684997842197037e-29
90,32,8.321508171016626e-30
91,32,3.3438806250270814e-30
92,32,2.9244469611497524e-30
93,32,2.6766684779862656e-30
94,32,2.4787762407342078e-30
95,32,2.313797961307465e-30
96,32,2.179506621913014e-30
97,32,2.0716947562089602e-30
98,32,1.986576265408756e-30
99,32,1.921110536567178e-30
100,32,1.8727122768391594e-30
101,32,1.8395054064565963e-30
102,32,1.8206107028216017e-30
103,32,1.8161419547080127e-30
104,32,1.8269512773752996e-30
105,32,1.8542883923551822e-30
106,32,1.899465362347633e-30
107,32,1.9634737619809795e-30
108,32,2.0464302612960027e-30
109,32,2.146816223722996e-30
110,32,2.26072937178154e-30
111,32,2.3816968764238188e-30
112,32,2.501870175981358e-30
113,32,2.615305401293761e-30
114,32,2.7228437380066778e-30
115,32,2.8359712595290055e-30
116,32,2.9753675468679433e-30
117,32,3.158040976592326e-30
118,32,3.3443721959535244e-30
119,32,4.092331522402893e-30
120,32,9.699467291826858e-30
121,32,6.592851509237919e-29
122,32,1.1925990494736652e-27
123,32,2.8908350324966265e-26
124,32,9.987851632174967e-25
125,32,6.206319587942127e-23
126,32,1.0499530528690943e-20
127,32,1.0635509644474723e-17
128,32,1.5680896615563759e-15
1,33,6.307171018477442e-13
2,33,2.4420560802805337e-13
3,33,2.8226412880635936e-15
4,33,1.082374420182339e-17
5,33,8.87889898956075e-20
6,33,9.01335838449602e-22
7,33,1.0021207552433632e-23
8,33,1.2629946152074744e-25
9,33,1.7793714582522603e-27
10,33,2.791483636069117e-29
11,33,1.1657105031263695e-30
12,33,7.567004849335658e-31
13,33,5.98498751388336e-31
14,33,5.417621749915169e-31
15,33,5.33078899719399e-31
16,33,5.518781195609571e-31
17,33,5.8969052080259926e-31
18,33,6.431062526041222e-31
19,33,7.1072251110962344e-31
20,33,7.913269799975407e-31
21,33,8.842170103904775e-31
22,33,9.92511408593166e-31
23,33,1.121260536184638e-30
24,33,1.2716061225101652e-30
25,33,1.4408549847048158e-30
26,33,1.623905870697937e-30
27,33,1.8143897081131795e-30
28,33,2.0089666733094315e-30
29,33,2.203777581810988e-30
30,33,2.3946428921740328e-30
31,33,2.5780317067652473e-30
32,33,2.7512327874041215e-30
33,33,2.9121762300522154e-30
34,33,3.0593216961535865e-30
35,33,3.1918218471129276e-30
36,33,3.309711493212832e-30
37,33,3.4138546809142316e-30
38,33,3.505643552533078e-30
39,33,3.586590381579266e-30
40,33,3.657977870519476e-30
41,33,3.720711641595982e-30
42,33,3.775433338916501e-30
43,33,3.822989680892194e-30
44,33,3.865119011973086e-30
45,33,3.904484945804142e-30
46,33,3.943891623628759e-30
47,33,3.985094541257511e-30
48,33,4.028363722776679e-30
49,33,4.072793068372387e-30
50,33,4.11594848906421e-30
51,33,4.153419164497297e-30
52,33,4.1797026229014e-30
53,33,4.189887459144486e-30
54,33,4.1815471436238e-30
55,33,4.155854817575885e-30
56,33,4.116976368440024e-30
57,33,4.070909310010786e-30
58,33,4.024258147976502e-30
59,33,3.982086133367207e-30
60,33,3.9456020532483546e-30
61,33,3.912810821430879e-30
62,33,3.8833676449236074e-30
63,33,3.860250486478995e-30
64,33,3.85066445233441e-30
65,33,3.912611427184625e-30
66,33,4.056589981452454e-30
67,33,4.4531195799526704e-30
68,33,6.202335538199976e-30
69,33,8.398662280688334e-30
70,33,8.806657767973599e-30
71,33,8.61097420018779e-30
72,33,8.040217935848844e-30
73,33,6.602419704153892e-30
74,33,4.8362823477515826e-30
75,33,3.9990341065266374e-30
76,33,3.494558171438254e-30
77,33,3.254235810663815e-30
78,33,3.1424220186509005e-30
79,33,3.1343238107730036e-30
80,33,3.1457819265123822e-30
81,33,3.1903662521678875e-30
82,33,3.3346549531975066e-30
83,33,4.820584239428166e-30
84,33,1.852780150826972e-29
85,33,8.6088936029197e-29
86,33,1.1043853775644553e-28
87,33,1.0758368442689476e-28
88,33,9.105950204217191e-29
89,33,5.916713450666861e-29
90,33,2.855279543740942e-29
91,33,6.928071883084753e-30
92,33,3.266528865514432e-30
93,33,2.988197289307393e-30
94,33,2.759236078808849e-30
95,33,2.555371443290475e-30
96,33,2.3904802227603994e-30
97,33,2.2613073426438914e-30
98,33,2.1604271279748716e-30
99,33,2.0828289520735815e-30
100,33,2.024548086068255e-30
101,33,1.9821653086645607e-30
102,33,1.9535410770685015e-30
103,33,1.938187543874398e-30
104,33,1.9368417134997836e-30
105,33,1.9507882177132953e-30
